UsageId,AccountId,SubscriptionId,Month,Seats,MAU,MAURatio,Sessions,FeatureAdoptionRate
U0003120,A00706,SUB00291,2026-02-01,100,24,0.247,426,0.57
U0003121,A00706,SUB00291,2026-03-01,100,20,0.203,181,0.89
U0003122,A00706,SUB00291,2026-04-01,100,55,0.553,620,0.57
U0003123,A00706,SUB00291,2026-05-01,100,36,0.367,755,0.73
U0003124,A00712,SUB00292,2025-06-01,5,3,0.659,75,0.63
U0003125,A00712,SUB00292,2025-07-01,5,3,0.674,62,0.67
U0003126,A00712,SUB00292,2025-08-01,5,3,0.689,104,0.5
U0003127,A00712,SUB00292,2025-09-01,5,3,0.704,75,0.35
U0003128,A00713,SUB00293,2025-06-01,100,49,0.499,1444,0.43
U0003129,A00713,SUB00293,2025-07-01,100,50,0.505,497,0.38
U0003130,A00713,SUB00293,2025-08-01,100,51,0.517,1126,0.67
U0003131,A00713,SUB00293,2025-09-01,100,55,0.554,1256,0.39
U0003132,A00713,SUB00293,2025-10-01,100,46,0.464,526,0.89
U0003133,A00713,SUB00293,2025-11-01,100,53,0.534,720,0.29
U0003134,A00713,SUB00293,2025-12-01,100,52,0.528,1071,0.21
U0003135,A00713,SUB00293,2026-01-01,100,49,0.491,1262,0.79
U0003136,A00713,SUB00293,2026-02-01,100,53,0.538,616,0.77
U0003137,A00713,SUB00293,2026-03-01,100,49,0.5,866,0.26
U0003138,A00713,SUB00293,2026-04-01,100,50,0.508,1624,0.4
U0003139,A00713,SUB00293,2026-05-01,100,51,0.514,1723,0.27
U0003140,A00715,SUB00294,2025-06-01,500,340,0.682,6421,0.44
U0003141,A00715,SUB00294,2025-07-01,500,235,0.47,2154,0.58
U0003142,A00715,SUB00294,2025-08-01,500,217,0.434,4188,0.41
U0003143,A00715,SUB00294,2025-09-01,500,192,0.384,5267,0.66
U0003144,A00715,SUB00294,2025-10-01,500,167,0.334,1692,0.4
U0003145,A00715,SUB00294,2025-11-01,500,347,0.695,3845,0.43
U0003146,A00715,SUB00294,2025-12-01,500,302,0.605,2768,0.22
U0003147,A00715,SUB00294,2026-01-01,500,203,0.407,5349,0.77
U0003148,A00715,SUB00294,2026-02-01,500,339,0.679,6970,0.73
U0003149,A00715,SUB00294,2026-03-01,500,339,0.68,9532,0.58
U0003150,A00715,SUB00294,2026-04-01,500,292,0.586,5560,0.87
U0003151,A00715,SUB00294,2026-05-01,500,271,0.544,5445,0.69
U0003152,A00717,SUB00295,2025-08-01,50,35,0.72,1128,0.29
U0003153,A00717,SUB00295,2025-09-01,50,33,0.661,834,0.68
U0003154,A00717,SUB00295,2025-10-01,50,33,0.674,287,0.85
U0003155,A00717,SUB00295,2025-11-01,50,33,0.664,693,0.3
U0003156,A00717,SUB00295,2025-12-01,50,36,0.72,423,0.8
U0003157,A00717,SUB00295,2026-01-01,50,35,0.716,1187,0.25
U0003158,A00717,SUB00295,2026-02-01,50,31,0.634,381,0.67
U0003159,A00717,SUB00295,2026-03-01,50,34,0.683,906,0.29
U0003160,A00717,SUB00295,2026-04-01,50,31,0.628,796,0.55
U0003161,A00717,SUB00295,2026-05-01,50,34,0.699,699,0.27
U0003162,A00718,SUB00296,2025-06-01,100,61,0.611,1039,0.65
U0003163,A00718,SUB00296,2025-07-01,100,62,0.626,1041,0.44
U0003164,A00718,SUB00296,2025-08-01,100,64,0.641,661,0.78
U0003165,A00718,SUB00296,2025-09-01,100,65,0.656,1291,0.35
U0003166,A00718,SUB00296,2025-10-01,100,67,0.671,1836,0.81
U0003167,A00718,SUB00296,2025-11-01,100,68,0.686,1227,0.67
U0003168,A00718,SUB00296,2025-12-01,100,70,0.701,2361,0.7
U0003169,A00718,SUB00296,2026-01-01,100,71,0.716,1130,0.51
U0003170,A00718,SUB00296,2026-02-01,100,73,0.731,1959,0.25
U0003171,A00718,SUB00296,2026-03-01,100,74,0.746,2543,0.27
U0003172,A00718,SUB00296,2026-04-01,100,76,0.761,2460,0.37
U0003173,A00718,SUB00296,2026-05-01,100,77,0.776,1879,0.6
U0003174,A00727,SUB00297,2025-06-01,5,2,0.412,40,0.32
U0003175,A00727,SUB00297,2025-07-01,5,1,0.387,29,0.45
U0003176,A00727,SUB00297,2025-08-01,5,1,0.362,9,0.62
U0003177,A00727,SUB00297,2025-09-01,5,1,0.337,9,0.32
U0003178,A00727,SUB00297,2025-10-01,5,1,0.312,16,0.47
U0003179,A00727,SUB00297,2025-11-01,5,1,0.287,24,0.78
U0003180,A00727,SUB00297,2025-12-01,5,1,0.262,25,0.71
U0003181,A00727,SUB00297,2026-01-01,5,1,0.237,19,0.52
U0003182,A00727,SUB00297,2026-02-01,5,1,0.212,29,0.39
U0003183,A00727,SUB00297,2026-03-01,5,0,0.187,0,0.75
U0003184,A00727,SUB00297,2026-04-01,5,0,0.162,0,0.29
U0003185,A00727,SUB00297,2026-05-01,5,0,0.137,0,0.65
U0003186,A00728,SUB00298,2025-06-01,100,64,0.647,976,0.43
U0003187,A00728,SUB00298,2025-07-01,100,61,0.617,1302,0.31
U0003188,A00728,SUB00298,2025-08-01,100,72,0.726,1959,0.56
U0003189,A00728,SUB00298,2025-09-01,100,61,0.618,1607,0.37
U0003190,A00728,SUB00298,2025-10-01,100,82,0.82,1808,0.4
U0003191,A00728,SUB00298,2025-11-01,100,69,0.693,576,0.35
U0003192,A00728,SUB00298,2025-12-01,100,81,0.819,2717,0.85
U0003193,A00728,SUB00298,2026-01-01,100,80,0.808,1339,0.84
U0003194,A00728,SUB00298,2026-02-01,100,65,0.656,764,0.85
U0003195,A00728,SUB00298,2026-03-01,100,89,0.895,1922,0.33
U0003196,A00728,SUB00298,2026-04-01,100,53,0.53,1470,0.3
U0003197,A00728,SUB00298,2026-05-01,100,80,0.808,1407,0.23
U0003198,A00729,SUB00299,2025-06-01,20,9,0.479,235,0.3
U0003199,A00729,SUB00299,2025-07-01,20,9,0.494,147,0.66
U0003200,A00729,SUB00299,2025-08-01,20,10,0.509,92,0.58
U0003201,A00729,SUB00299,2025-09-01,20,10,0.524,314,0.83
U0003202,A00729,SUB00299,2025-10-01,20,10,0.539,284,0.3
U0003203,A00729,SUB00299,2025-11-01,20,11,0.554,346,0.36
U0003204,A00729,SUB00299,2025-12-01,20,11,0.569,358,0.81
U0003205,A00729,SUB00299,2026-01-01,20,11,0.584,96,0.65
U0003206,A00729,SUB00299,2026-02-01,20,11,0.599,236,0.84
U0003207,A00729,SUB00299,2026-03-01,20,12,0.614,416,0.72
U0003208,A00729,SUB00299,2026-04-01,20,12,0.629,388,0.52
U0003209,A00729,SUB00299,2026-05-01,20,12,0.644,156,0.72
U0003210,A00731,SUB00300,2025-06-01,20,4,0.218,106,0.82
U0003211,A00731,SUB00300,2025-07-01,20,8,0.428,227,0.84
U0003212,A00731,SUB00300,2025-08-01,20,7,0.4,183,0.37
U0003213,A00731,SUB00300,2025-09-01,20,6,0.348,63,0.84
U0003214,A00731,SUB00300,2025-10-01,20,11,0.565,321,0.6
U0003215,A00731,SUB00300,2025-11-01,20,9,0.493,87,0.54
U0003216,A00731,SUB00300,2025-12-01,20,8,0.404,253,0.64
U0003217,A00731,SUB00300,2026-01-01,20,6,0.308,114,0.38
U0003218,A00731,SUB00300,2026-02-01,20,8,0.409,154,0.49
U0003219,A00731,SUB00300,2026-03-01,20,9,0.499,214,0.67
U0003220,A00731,SUB00300,2026-04-01,20,8,0.41,176,0.38
U0003221,A00731,SUB00300,2026-05-01,20,9,0.499,209,0.27
U0003222,A00734,SUB00301,2025-06-01,10,4,0.467,70,0.84
U0003223,A00734,SUB00301,2025-07-01,10,4,0.442,68,0.51
U0003224,A00734,SUB00301,2025-08-01,10,4,0.417,137,0.75
U0003225,A00734,SUB00301,2025-09-01,10,3,0.392,88,0.23
U0003226,A00734,SUB00301,2025-10-01,10,3,0.367,68,0.46
U0003227,A00734,SUB00301,2025-11-01,10,3,0.342,60,0.32
U0003228,A00734,SUB00301,2025-12-01,10,3,0.317,103,0.86
U0003229,A00734,SUB00301,2026-01-01,10,2,0.292,53,0.87
U0003230,A00734,SUB00301,2026-02-01,10,2,0.267,67,0.74
U0003231,A00734,SUB00301,2026-03-01,10,2,0.242,51,0.83
U0003232,A00734,SUB00301,2026-04-01,10,2,0.217,38,0.8
U0003233,A00734,SUB00301,2026-05-01,10,1,0.192,21,0.31
U0003234,A00739,SUB00302,2025-06-01,250,152,0.61,5077,0.77
U0003235,A00739,SUB00302,2025-07-01,250,164,0.659,1859,0.33
U0003236,A00739,SUB00302,2025-08-01,250,170,0.684,5097,0.65
U0003237,A00739,SUB00302,2025-09-01,250,172,0.689,2967,0.89
U0003238,A00739,SUB00302,2025-10-01,250,157,0.628,5045,0.33
U0003239,A00739,SUB00302,2025-11-01,250,172,0.688,1889,0.24
U0003240,A00739,SUB00302,2025-12-01,250,156,0.627,2023,0.72
U0003241,A00739,SUB00302,2026-01-01,250,162,0.651,2080,0.59
U0003242,A00739,SUB00302,2026-02-01,250,173,0.694,4026,0.43
U0003243,A00739,SUB00302,2026-03-01,250,153,0.615,4426,0.26
U0003244,A00739,SUB00302,2026-04-01,250,174,0.699,5210,0.46
U0003245,A00739,SUB00302,2026-05-01,250,153,0.615,2882,0.38
U0003246,A00740,SUB00303,2025-06-01,10,4,0.407,132,0.61
U0003247,A00740,SUB00303,2025-07-01,10,3,0.382,104,0.42
U0003248,A00740,SUB00303,2025-08-01,10,3,0.357,32,0.46
U0003249,A00740,SUB00303,2025-09-01,10,3,0.332,62,0.81
U0003250,A00740,SUB00303,2025-10-01,10,3,0.307,24,0.75
U0003251,A00740,SUB00303,2025-11-01,10,2,0.282,28,0.88
U0003252,A00740,SUB00303,2025-12-01,10,2,0.257,63,0.67
U0003253,A00740,SUB00303,2026-01-01,10,2,0.232,39,0.51
U0003254,A00740,SUB00303,2026-02-01,10,2,0.207,63,0.87
U0003255,A00740,SUB00303,2026-03-01,10,1,0.182,10,0.33
U0003256,A00740,SUB00303,2026-04-01,10,1,0.157,29,0.83
U0003257,A00740,SUB00303,2026-05-01,10,1,0.132,13,0.28
U0003258,A00743,SUB00304,2025-09-01,20,16,0.806,509,0.38
U0003259,A00743,SUB00304,2025-10-01,20,15,0.781,171,0.35
U0003260,A00743,SUB00304,2025-11-01,20,15,0.756,254,0.46
U0003261,A00743,SUB00304,2025-12-01,20,14,0.731,316,0.89
U0003262,A00743,SUB00304,2026-01-01,20,14,0.706,152,0.7
U0003263,A00743,SUB00304,2026-02-01,20,13,0.681,241,0.9
U0003264,A00743,SUB00304,2026-03-01,20,13,0.656,412,0.82
U0003265,A00743,SUB00304,2026-04-01,20,12,0.631,179,0.79
U0003266,A00743,SUB00304,2026-05-01,20,12,0.606,164,0.42
U0003267,A00748,SUB00305,2025-06-01,10,4,0.401,78,0.44
U0003268,A00748,SUB00305,2025-07-01,10,3,0.376,87,0.59
U0003269,A00748,SUB00305,2025-08-01,10,3,0.351,67,0.24
U0003270,A00748,SUB00305,2025-09-01,10,3,0.326,44,0.88
U0003271,A00748,SUB00305,2025-10-01,10,3,0.301,43,0.59
U0003272,A00748,SUB00305,2025-11-01,10,2,0.276,23,0.68
U0003273,A00748,SUB00305,2025-12-01,10,2,0.251,47,0.44
U0003274,A00748,SUB00305,2026-01-01,10,2,0.226,25,0.44
U0003275,A00748,SUB00305,2026-02-01,10,2,0.201,58,0.44
U0003276,A00748,SUB00305,2026-03-01,10,1,0.176,12,0.87
U0003277,A00748,SUB00305,2026-04-01,10,1,0.151,22,0.84
U0003278,A00748,SUB00305,2026-05-01,10,1,0.126,12,0.64
U0003279,A00751,SUB00306,2025-06-01,250,129,0.519,4095,0.29
U0003280,A00751,SUB00306,2025-07-01,250,133,0.534,3075,0.54
U0003281,A00751,SUB00306,2025-08-01,250,137,0.549,4135,0.67
U0003282,A00751,SUB00306,2025-09-01,250,141,0.564,1801,0.33
U0003283,A00751,SUB00306,2025-10-01,250,144,0.579,3255,0.27
U0003284,A00751,SUB00306,2025-11-01,250,148,0.594,4211,0.68
U0003285,A00751,SUB00306,2025-12-01,250,152,0.609,3893,0.56
U0003286,A00751,SUB00306,2026-01-01,250,156,0.624,4882,0.75
U0003287,A00751,SUB00306,2026-02-01,250,159,0.639,1429,0.27
U0003288,A00751,SUB00306,2026-03-01,250,163,0.654,2831,0.87
U0003289,A00751,SUB00306,2026-04-01,250,167,0.669,5517,0.64
U0003290,A00751,SUB00306,2026-05-01,250,171,0.684,1698,0.86
U0003291,A00752,SUB00307,2025-06-01,5,2,0.517,36,0.24
U0003292,A00752,SUB00307,2025-07-01,5,2,0.532,19,0.89
U0003293,A00752,SUB00307,2025-08-01,5,2,0.547,50,0.79
U0003294,A00752,SUB00307,2025-09-01,5,2,0.562,27,0.78
U0003295,A00752,SUB00307,2025-10-01,5,2,0.577,31,0.78
U0003296,A00752,SUB00307,2025-11-01,5,2,0.592,16,0.81
U0003297,A00752,SUB00307,2025-12-01,5,3,0.607,104,0.74
U0003298,A00752,SUB00307,2026-01-01,5,3,0.622,41,0.42
U0003299,A00752,SUB00307,2026-02-01,5,3,0.637,86,0.55
U0003300,A00752,SUB00307,2026-03-01,5,3,0.652,29,0.22
U0003301,A00752,SUB00307,2026-04-01,5,3,0.667,40,0.22
U0003302,A00752,SUB00307,2026-05-01,5,3,0.682,67,0.88
U0003303,A00753,SUB00308,2025-08-01,10,4,0.489,57,0.4
U0003304,A00753,SUB00308,2025-09-01,10,4,0.464,73,0.76
U0003305,A00753,SUB00308,2025-10-01,10,4,0.439,99,0.36
U0003306,A00753,SUB00308,2025-11-01,10,4,0.414,104,0.74
U0003307,A00753,SUB00308,2025-12-01,10,3,0.389,60,0.37
U0003308,A00753,SUB00308,2026-01-01,10,3,0.364,73,0.44
U0003309,A00753,SUB00308,2026-02-01,10,3,0.339,77,0.53
U0003310,A00753,SUB00308,2026-03-01,10,3,0.314,96,0.54
U0003311,A00753,SUB00308,2026-04-01,10,2,0.289,42,0.44
U0003312,A00753,SUB00308,2026-05-01,10,2,0.264,34,0.75
U0003313,A00754,SUB00309,2025-06-01,10,4,0.426,62,0.68
U0003314,A00754,SUB00309,2025-07-01,10,4,0.441,88,0.66
U0003315,A00754,SUB00309,2025-08-01,10,4,0.456,89,0.62
U0003316,A00754,SUB00309,2025-09-01,10,4,0.471,101,0.26
U0003317,A00754,SUB00309,2025-10-01,10,4,0.486,103,0.4
U0003318,A00754,SUB00309,2025-11-01,10,5,0.501,111,0.85
U0003319,A00754,SUB00309,2025-12-01,10,5,0.516,116,0.79
U0003320,A00754,SUB00309,2026-01-01,10,5,0.531,73,0.88
U0003321,A00754,SUB00309,2026-02-01,10,5,0.546,112,0.85
U0003322,A00754,SUB00309,2026-03-01,10,5,0.561,90,0.4
U0003323,A00754,SUB00309,2026-04-01,10,5,0.576,160,0.33
U0003324,A00754,SUB00309,2026-05-01,10,5,0.591,113,0.25
U0003325,A00760,SUB00310,2025-06-01,5,3,0.67,39,0.61
U0003326,A00760,SUB00310,2025-07-01,5,3,0.734,86,0.38
U0003327,A00760,SUB00310,2025-08-01,5,3,0.709,89,0.7
U0003328,A00760,SUB00310,2025-09-01,5,3,0.721,99,0.43
U0003329,A00760,SUB00310,2025-10-01,5,3,0.733,85,0.45
U0003330,A00760,SUB00310,2025-11-01,5,3,0.679,95,0.62
U0003331,A00760,SUB00310,2025-12-01,5,3,0.739,92,0.77
U0003332,A00760,SUB00310,2026-01-01,5,3,0.684,76,0.78
U0003333,A00760,SUB00310,2026-02-01,5,3,0.717,37,0.62
U0003334,A00760,SUB00310,2026-03-01,5,3,0.645,29,0.79
U0003335,A00760,SUB00310,2026-04-01,5,3,0.656,88,0.77
U0003336,A00760,SUB00310,2026-05-01,5,3,0.655,84,0.5
U0003337,A00763,SUB00311,2025-06-01,20,5,0.297,162,0.53
U0003338,A00763,SUB00311,2025-07-01,20,6,0.305,144,0.42
U0003339,A00763,SUB00311,2025-08-01,20,7,0.352,161,0.84
U0003340,A00763,SUB00311,2025-09-01,20,5,0.279,139,0.36
U0003341,A00763,SUB00311,2025-10-01,20,6,0.311,204,0.41
U0003342,A00763,SUB00311,2025-11-01,20,5,0.298,128,0.3
U0003343,A00763,SUB00311,2025-12-01,20,6,0.309,58,0.67
U0003344,A00763,SUB00311,2026-01-01,20,7,0.353,193,0.88
U0003345,A00763,SUB00311,2026-02-01,20,6,0.329,58,0.66
U0003346,A00763,SUB00311,2026-03-01,20,7,0.354,111,0.88
U0003347,A00763,SUB00311,2026-04-01,20,5,0.289,46,0.86
U0003348,A00763,SUB00311,2026-05-01,20,6,0.327,152,0.5
U0003349,A00767,SUB00313,2025-06-01,250,192,0.77,2799,0.28
U0003350,A00767,SUB00313,2025-07-01,250,196,0.785,6589,0.8
U0003351,A00767,SUB00313,2025-08-01,250,200,0.8,2320,0.58
U0003352,A00767,SUB00313,2025-09-01,250,203,0.815,6061,0.28
U0003353,A00767,SUB00313,2025-10-01,250,207,0.83,5484,0.24
U0003354,A00767,SUB00313,2025-11-01,250,211,0.845,5856,0.81
U0003355,A00767,SUB00313,2025-12-01,250,215,0.86,4257,0.76
U0003356,A00767,SUB00313,2026-01-01,250,218,0.875,6383,0.46
U0003357,A00767,SUB00313,2026-02-01,250,222,0.89,6803,0.82
U0003358,A00767,SUB00313,2026-03-01,250,226,0.905,4486,0.66
U0003359,A00767,SUB00313,2026-04-01,250,230,0.92,7814,0.24
U0003360,A00767,SUB00313,2026-05-01,250,233,0.935,7058,0.61
U0003361,A00768,SUB00314,2025-06-01,20,11,0.579,258,0.32
U0003362,A00768,SUB00314,2025-07-01,20,11,0.594,240,0.7
U0003363,A00768,SUB00314,2025-08-01,20,12,0.609,343,0.38
U0003364,A00768,SUB00314,2025-09-01,20,12,0.624,265,0.54
U0003365,A00768,SUB00314,2025-10-01,20,12,0.639,163,0.31
U0003366,A00768,SUB00314,2025-11-01,20,13,0.654,143,0.57
U0003367,A00768,SUB00314,2025-12-01,20,13,0.669,441,0.46
U0003368,A00768,SUB00314,2026-01-01,20,13,0.684,454,0.45
U0003369,A00768,SUB00314,2026-02-01,20,13,0.699,354,0.74
U0003370,A00768,SUB00314,2026-03-01,20,14,0.714,369,0.68
U0003371,A00768,SUB00314,2026-04-01,20,14,0.729,418,0.2
U0003372,A00768,SUB00314,2026-05-01,20,14,0.744,389,0.22
U0003373,A00769,SUB00315,2025-06-01,100,44,0.449,1425,0.71
U0003374,A00769,SUB00315,2025-07-01,100,42,0.424,1133,0.77
U0003375,A00769,SUB00315,2025-08-01,100,39,0.399,1257,0.25
U0003376,A00769,SUB00315,2025-09-01,100,37,0.374,618,0.34
U0003377,A00769,SUB00315,2025-10-01,100,34,0.349,329,0.81
U0003378,A00769,SUB00315,2025-11-01,100,32,0.324,488,0.67
U0003379,A00769,SUB00315,2025-12-01,100,29,0.299,411,0.88
U0003380,A00769,SUB00315,2026-01-01,100,27,0.274,916,0.39
U0003381,A00769,SUB00315,2026-02-01,100,24,0.249,600,0.45
U0003382,A00769,SUB00315,2026-03-01,100,22,0.224,276,0.79
U0003383,A00769,SUB00315,2026-04-01,100,19,0.199,216,0.65
U0003384,A00769,SUB00315,2026-05-01,100,17,0.174,296,0.54
U0003385,A00770,SUB00316,2025-10-01,100,72,0.729,828,0.4
U0003386,A00770,SUB00316,2025-11-01,100,74,0.744,1681,0.52
U0003387,A00770,SUB00316,2025-12-01,100,75,0.759,2271,0.44
U0003388,A00770,SUB00316,2026-01-01,100,77,0.774,2081,0.3
U0003389,A00770,SUB00316,2026-02-01,100,78,0.789,1205,0.35
U0003390,A00770,SUB00316,2026-03-01,100,80,0.804,1435,0.54
U0003391,A00770,SUB00316,2026-04-01,100,81,0.819,1744,0.65
U0003392,A00770,SUB00316,2026-05-01,100,83,0.834,2320,0.3
U0003393,A00771,SUB00317,2025-06-01,50,21,0.421,647,0.48
U0003394,A00771,SUB00317,2025-07-01,50,23,0.469,354,0.6
U0003395,A00771,SUB00317,2025-08-01,50,19,0.392,257,0.81
U0003396,A00771,SUB00317,2025-09-01,50,29,0.585,942,0.65
U0003397,A00771,SUB00317,2025-10-01,50,30,0.603,406,0.82
U0003398,A00771,SUB00317,2025-11-01,50,16,0.332,514,0.8
U0003399,A00771,SUB00317,2025-12-01,50,18,0.369,456,0.83
U0003400,A00771,SUB00317,2026-01-01,50,14,0.296,308,0.21
U0003401,A00771,SUB00317,2026-02-01,50,27,0.541,937,0.51
U0003402,A00771,SUB00317,2026-03-01,50,20,0.407,557,0.24
U0003403,A00771,SUB00317,2026-04-01,50,23,0.471,743,0.81
U0003404,A00771,SUB00317,2026-05-01,50,28,0.562,587,0.66
U0003405,A00774,SUB00318,2025-06-01,100,52,0.522,1357,0.58
U0003406,A00774,SUB00318,2025-07-01,100,63,0.633,2014,0.3
U0003407,A00774,SUB00318,2025-08-01,100,40,0.41,1143,0.49
U0003408,A00774,SUB00318,2025-09-01,100,47,0.475,410,0.31
U0003409,A00774,SUB00318,2025-10-01,100,66,0.669,2048,0.81
U0003410,A00774,SUB00318,2025-11-01,100,57,0.578,1341,0.74
U0003411,A00774,SUB00318,2025-12-01,100,57,0.575,495,0.23
U0003412,A00774,SUB00318,2026-01-01,100,46,0.464,1335,0.31
U0003413,A00774,SUB00318,2026-02-01,100,48,0.484,425,0.78
U0003414,A00774,SUB00318,2026-03-01,100,58,0.58,1063,0.58
U0003415,A00774,SUB00318,2026-04-01,100,55,0.553,962,0.43
U0003416,A00774,SUB00318,2026-05-01,100,39,0.399,575,0.69
U0003417,A00775,SUB00319,2025-06-01,10,4,0.421,81,0.89
U0003418,A00775,SUB00319,2025-07-01,10,4,0.436,52,0.62
U0003419,A00775,SUB00319,2025-08-01,10,4,0.451,114,0.76
U0003420,A00775,SUB00319,2025-09-01,10,4,0.466,108,0.54
U0003421,A00775,SUB00319,2025-10-01,10,4,0.481,73,0.6
U0003422,A00775,SUB00319,2025-11-01,10,4,0.496,109,0.49
U0003423,A00775,SUB00319,2025-12-01,10,5,0.511,144,0.7
U0003424,A00775,SUB00319,2026-01-01,10,5,0.526,147,0.59
U0003425,A00775,SUB00319,2026-02-01,10,5,0.541,130,0.51
U0003426,A00775,SUB00319,2026-03-01,10,5,0.556,50,0.83
U0003427,A00775,SUB00319,2026-04-01,10,5,0.571,112,0.88
U0003428,A00775,SUB00319,2026-05-01,10,5,0.586,76,0.58
U0003429,A00777,SUB00320,2025-06-01,500,253,0.508,6142,0.35
U0003430,A00777,SUB00320,2025-07-01,500,261,0.523,4662,0.45
U0003431,A00777,SUB00320,2025-08-01,500,268,0.538,6700,0.72
U0003432,A00777,SUB00320,2025-09-01,500,276,0.553,3955,0.75
U0003433,A00777,SUB00320,2025-10-01,500,283,0.568,8748,0.52
U0003434,A00777,SUB00320,2025-11-01,500,291,0.583,2538,0.53
U0003435,A00777,SUB00320,2025-12-01,500,298,0.598,3312,0.88
U0003436,A00777,SUB00320,2026-01-01,500,306,0.613,8232,0.64
U0003437,A00777,SUB00320,2026-02-01,500,313,0.628,6431,0.88
U0003438,A00777,SUB00320,2026-03-01,500,321,0.643,6981,0.6
U0003439,A00777,SUB00320,2026-04-01,500,328,0.658,5304,0.6
U0003440,A00777,SUB00320,2026-05-01,500,336,0.673,4408,0.52
U0003441,A00778,SUB00321,2025-11-01,50,33,0.668,418,0.39
U0003442,A00778,SUB00321,2025-12-01,50,34,0.683,802,0.44
U0003443,A00778,SUB00321,2026-01-01,50,34,0.698,1000,0.25
U0003444,A00778,SUB00321,2026-02-01,50,35,0.713,1148,0.72
U0003445,A00778,SUB00321,2026-03-01,50,36,0.728,645,0.55
U0003446,A00778,SUB00321,2026-04-01,50,37,0.743,1063,0.43
U0003447,A00778,SUB00321,2026-05-01,50,37,0.758,1227,0.37
U0003448,A00779,SUB00322,2025-06-01,500,393,0.788,6882,0.87
U0003449,A00779,SUB00322,2025-07-01,500,401,0.803,4370,0.53
U0003450,A00779,SUB00322,2025-08-01,500,408,0.818,11003,0.83
U0003451,A00779,SUB00322,2025-09-01,500,416,0.833,12689,0.6
U0003452,A00779,SUB00322,2025-10-01,500,423,0.848,10180,0.56
U0003453,A00779,SUB00322,2025-11-01,500,431,0.863,4441,0.56
U0003454,A00779,SUB00322,2025-12-01,500,438,0.878,11327,0.87
U0003455,A00779,SUB00322,2026-01-01,500,446,0.893,13467,0.87
U0003456,A00779,SUB00322,2026-02-01,500,453,0.908,8670,0.37
U0003457,A00779,SUB00322,2026-03-01,500,461,0.923,10759,0.66
U0003458,A00779,SUB00322,2026-04-01,500,468,0.938,6131,0.73
U0003459,A00779,SUB00322,2026-05-01,500,476,0.953,11128,0.87
U0003460,A00780,SUB00323,2025-11-01,20,7,0.361,180,0.64
U0003461,A00780,SUB00323,2025-12-01,20,7,0.353,161,0.42
U0003462,A00780,SUB00323,2026-01-01,20,7,0.353,66,0.38
U0003463,A00780,SUB00323,2026-02-01,20,7,0.389,154,0.35
U0003464,A00780,SUB00323,2026-03-01,20,7,0.371,56,0.56
U0003465,A00780,SUB00323,2026-04-01,20,6,0.322,181,0.8
U0003466,A00780,SUB00323,2026-05-01,20,7,0.375,125,0.53
U0003467,A00781,SUB00324,2025-06-01,100,77,0.773,2379,0.43
U0003468,A00781,SUB00324,2025-07-01,100,74,0.748,1905,0.74
U0003469,A00781,SUB00324,2025-08-01,100,72,0.723,1601,0.3
U0003470,A00781,SUB00324,2025-09-01,100,69,0.698,2385,0.38
U0003471,A00781,SUB00324,2025-10-01,100,67,0.673,736,0.49
U0003472,A00781,SUB00324,2025-11-01,100,64,0.648,2068,0.56
U0003473,A00781,SUB00324,2025-12-01,100,62,0.623,678,0.71
U0003474,A00781,SUB00324,2026-01-01,100,59,0.598,1914,0.38
U0003475,A00781,SUB00324,2026-02-01,100,57,0.573,1339,0.44
U0003476,A00781,SUB00324,2026-03-01,100,54,0.548,631,0.57
U0003477,A00781,SUB00324,2026-04-01,100,52,0.523,724,0.73
U0003478,A00781,SUB00324,2026-05-01,100,49,0.498,1632,0.47
U0003479,A00786,SUB00325,2025-06-01,5,1,0.352,20,0.52
U0003480,A00786,SUB00325,2025-07-01,5,2,0.554,52,0.4
U0003481,A00786,SUB00325,2025-08-01,5,2,0.468,22,0.86
U0003482,A00786,SUB00325,2025-09-01,5,2,0.535,21,0.61
U0003483,A00786,SUB00325,2025-10-01,5,2,0.478,48,0.43
U0003484,A00786,SUB00325,2025-11-01,5,2,0.506,59,0.74
U0003485,A00786,SUB00325,2025-12-01,5,1,0.298,12,0.79
U0003486,A00786,SUB00325,2026-01-01,5,2,0.473,32,0.52
U0003487,A00786,SUB00325,2026-02-01,5,1,0.264,9,0.55
U0003488,A00786,SUB00325,2026-03-01,5,2,0.57,55,0.83
U0003489,A00786,SUB00325,2026-04-01,5,2,0.546,53,0.56
U0003490,A00786,SUB00325,2026-05-01,5,2,0.448,42,0.74
U0003491,A00789,SUB00326,2025-06-01,500,194,0.39,1640,0.55
U0003492,A00789,SUB00326,2025-07-01,500,202,0.405,2054,0.49
U0003493,A00789,SUB00326,2025-08-01,500,209,0.42,4428,0.84
U0003494,A00789,SUB00326,2025-09-01,500,217,0.435,4574,0.89
U0003495,A00789,SUB00326,2025-10-01,500,224,0.45,5371,0.87
U0003496,A00789,SUB00326,2025-11-01,500,232,0.465,5296,0.51
U0003497,A00789,SUB00326,2025-12-01,500,239,0.48,4764,0.78
U0003498,A00789,SUB00326,2026-01-01,500,247,0.495,2786,0.48
U0003499,A00789,SUB00326,2026-02-01,500,254,0.51,3322,0.37
U0003500,A00789,SUB00326,2026-03-01,500,262,0.525,6285,0.79
U0003501,A00789,SUB00326,2026-04-01,500,269,0.54,9054,0.8
U0003502,A00789,SUB00326,2026-05-01,500,277,0.555,7985,0.62
